SPRITE,ACTION,DIR,FRAME,OFFSET_X,OFFSET_Y,WIDTH,HEIGHT,FILENAME,BITMAPPTR
PEHEALER,A1,W ,7 ,-41,-44,88,109,GP-A3-2 ,232560
PEHEALER,A1,W ,8 ,-39,-45,78,111,GP-A3-3 ,237109
PEHEALER,A1,W ,9 ,-33,-45,73,104,GP-A3-4 ,241010
PEHEALER,A1,W ,10,-26,-44,66,94,GP-A3-5 ,244876
PEHEALER,A1,W ,11,-40,-41,102,99,GP-A3-1 ,227512
PEHEALER,A1,NW,1 ,-28,-43,113,110,GP-A4-1 ,248714
PEHEALER,A1,NW,2 ,-37,-54,110,114,GP-A4-2 ,253721
PEHEALER,A1,NW,3 ,-42,-52,104,104,GP-A4-3 ,258710
PEHEALER,A1,NW,4 ,-38,-44,90,92,GP-A4-4 ,263366
PEHEALER,A1,NW,5 ,-34,-35,79,83,GP-A4-5 ,267998
PEHEALER,A1,NW,6 ,-28,-43,113,110,GP-A4-1 ,248714
PEHEALER,A1,NW,7 ,-37,-54,110,114,GP-A4-2 ,253721
PEHEALER,A1,NW,8 ,-42,-52,104,104,GP-A4-3 ,258710
PEHEALER,A1,NW,9 ,-38,-44,90,92,GP-A4-4 ,263366
PEHEALER,A1,NW,10,-34,-35,79,83,GP-A4-5 ,267998
PEHEALER,A1,NW,11,-28,-43,113,110,GP-A4-1 ,248714
PEHEALER,D ,  ,1 ,-36,-50,96,101,GP-D-1  ,319990
PEHEALER,D ,  ,2 ,-36,-50,96,101,GP-D-1  ,319990
PEHEALER,D ,  ,3 ,-13,-53,83,99,GP-D-2  ,316210
PEHEALER,D ,  ,4 ,-13,-53,83,99,GP-D-2  ,316210
PEHEALER,D ,  ,5 ,-15,-49,81,80,GP-D-3  ,312856
PEHEALER,D ,  ,6 ,-15,-49,81,80,GP-D-3  ,312856
PEHEALER,D ,  ,7 ,-15,-49,81,80,GP-D-4  ,309502
PEHEALER,D ,  ,8 ,-15,-49,81,80,GP-D-4  ,309502
PEHEALER,D ,  ,9 ,-17,-39,75,84,GP-D-5  ,306232
PEHEALER,D ,  ,10,-17,-39,75,84,GP-D-5  ,306232
PEHEALER,D ,  ,11,-44,-58,83,105,GP-D-6  ,303596
PEHEALER,D ,  ,12,-44,-58,83,105,GP-D-6  ,303596
PEHEALER,D ,  ,13,-46,-38,83,95,GP-D-7  ,300897
PEHEALER,D ,  ,14,-46,-38,83,95,GP-D-7  ,300897
PEHEALER,D ,  ,15,-50,-56,90,126,GP-D-8  ,297870
PEHEALER,D ,  ,16,-50,-56,90,126,GP-D-8  ,297870
GP_STAR ,S ,N ,1 ,12,-5,40,58,PS-S-1  ,0
GP_STAR ,S ,N ,2 ,-6,-20,43,62,PS-S-2  ,367
GP_STAR ,S ,N ,3 ,-1,-16,47,67,PS-S-3  ,754
GP_STAR ,S ,N ,4 ,-19,-22,63,72,PS-S-4  ,1119
GP_STAR ,S ,N ,5 ,-4,-33,50,57,PS-S-5  ,1673
GP_STAR ,S ,N ,6 ,12,-5,40,58,PS-S-1  ,0
GP_STAR ,S ,N ,7 ,-6,-20,43,62,PS-S-2  ,367
GP_STAR ,S ,N ,8 ,-1,-16,47,67,PS-S-3  ,754
GP_STAR ,S ,N ,9 ,-19,-22,63,72,PS-S-4  ,1119
GP_STAR ,S ,N ,10,-4,-33,50,57,PS-S-5  ,1673
GP_STAR ,S ,N ,11,12,-5,40,58,PS-S-1  ,0
GP_STAR ,S ,N ,12,-6,-20,43,62,PS-S-2  ,367
GP_STAR ,S ,N ,13,-1,-16,47,67,PS-S-3  ,754
GP_STAR ,S ,N ,14,-19,-22,63,72,PS-S-4  ,1119
GP_STAR ,S ,N ,15,-4,-33,50,57,PS-S-5  ,1673
VI_GOD  ,M ,N ,1 ,-10,-68,64,120,GV-M5-1 ,155642
VI_GOD  ,M ,N ,2 ,-10,-70,59,121,GV-M5-2 ,160620
VI_GOD  ,M ,N ,3 ,-10,-65,60,116,GV-M5-3 ,165490
VI_GOD  ,M ,N ,4 ,-10,-62,61,113,GV-M5-4 ,170067
VI_GOD  ,M ,N ,5 ,-10,-62,61,113,GV-M5-5 ,174595
VI_GOD  ,M ,N ,6 ,-10,-64,62,115,GV-M5-6 ,179192
VI_GOD  ,M ,N ,7 ,-10,-65,63,116,GV-M5-7 ,183774
VI_GOD  ,M ,N ,8 ,-10,-67,61,118,GV-M5-8 ,188396
VI_GOD  ,M ,NE,1 ,-18,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,M ,NE,2 ,-18,-65,84,116,GV-M4-2 ,118095
VI_GOD  ,M ,NE,3 ,-17,-62,83,111,GV-M4-3 ,123644
VI_GOD  ,M ,NE,4 ,-17,-59,83,108,GV-M4-4 ,128925
VI_GOD  ,M ,NE,5 ,-16,-60,82,109,GV-M4-5 ,134223
VI_GOD  ,M ,NE,6 ,-16,-60,83,109,GV-M4-6 ,139583
VI_GOD  ,M ,NE,7 ,-16,-62,82,111,GV-M4-7 ,144869
VI_GOD  ,M ,NE,8 ,-19,-64,84,114,GV-M4-8 ,150219
VI_GOD  ,M ,E ,1 ,-21,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,M ,E ,2 ,-20,-56,86,108,GV-M3-2 ,72636
VI_GOD  ,M ,E ,3 ,-19,-53,85,105,GV-M3-3 ,78638
VI_GOD  ,M ,E ,4 ,-17,-52,83,105,GV-M3-4 ,84325
VI_GOD  ,M ,E ,5 ,-18,-53,84,106,GV-M3-5 ,89834
VI_GOD  ,M ,E ,6 ,-19,-53,84,106,GV-M3-6 ,95461
VI_GOD  ,M ,E ,7 ,-20,-55,85,108,GV-M3-7 ,101064
VI_GOD  ,M ,E ,8 ,-20,-56,85,109,GV-M3-8 ,106736
VI_GOD  ,M ,SE,1 ,-10,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,M ,SE,2 ,-10,-47,73,100,GV-M2-2 ,36596
VI_GOD  ,M ,SE,3 ,-10,-45,72,97,GV-M2-3 ,41101
VI_GOD  ,M ,SE,4 ,-10,-44,71,97,GV-M2-4 ,45385
VI_GOD  ,M ,SE,5 ,-10,-45,71,98,GV-M2-5 ,49595
VI_GOD  ,M ,SE,6 ,-9,-46,70,99,GV-M2-6 ,53845
VI_GOD  ,M ,SE,7 ,-10,-47,71,100,GV-M2-7 ,58049
VI_GOD  ,M ,SE,8 ,-9,-50,70,103,GV-M2-8 ,62271
VI_GOD  ,M ,S ,1 ,-12,-43,56,99,GV-M1-1 ,0
VI_GOD  ,M ,S ,2 ,-12,-42,56,98,GV-M1-2 ,5304
VI_GOD  ,M ,S ,3 ,-12,-40,56,96,GV-M1-3 ,9273
VI_GOD  ,M ,S ,4 ,-13,-39,59,94,GV-M1-4 ,13008
VI_GOD  ,M ,S ,5 ,-13,-39,60,94,GV-M1-5 ,16771
VI_GOD  ,M ,S ,6 ,-13,-39,60,94,GV-M1-6 ,20540
VI_GOD  ,M ,S ,7 ,-13,-39,60,94,GV-M1-7 ,24309
VI_GOD  ,M ,S ,8 ,-12,-42,54,98,GV-M1-8 ,28114
VI_GOD  ,M ,SW,1 ,-28,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,M ,SW,2 ,-30,-47,73,100,GV-M2-2 ,36596
VI_GOD  ,M ,SW,3 ,-29,-45,72,97,GV-M2-3 ,41101
VI_GOD  ,M ,SW,4 ,-28,-44,71,97,GV-M2-4 ,45385
VI_GOD  ,M ,SW,5 ,-28,-45,71,98,GV-M2-5 ,49595
VI_GOD  ,M ,SW,6 ,-28,-46,70,99,GV-M2-6 ,53845
VI_GOD  ,M ,SW,7 ,-28,-47,71,100,GV-M2-7 ,58049
VI_GOD  ,M ,SW,8 ,-28,-50,70,103,GV-M2-8 ,62271
VI_GOD  ,M ,W ,1 ,-34,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,M ,W ,2 ,-33,-56,86,108,GV-M3-2 ,72636
VI_GOD  ,M ,W ,3 ,-33,-53,85,105,GV-M3-3 ,78638
VI_GOD  ,M ,W ,4 ,-33,-52,83,105,GV-M3-4 ,84325
VI_GOD  ,M ,W ,5 ,-33,-53,84,106,GV-M3-5 ,89834
VI_GOD  ,M ,W ,6 ,-32,-53,84,106,GV-M3-6 ,95461
VI_GOD  ,M ,W ,7 ,-32,-55,85,108,GV-M3-7 ,101064
VI_GOD  ,M ,W ,8 ,-32,-56,85,109,GV-M3-8 ,106736
VI_GOD  ,M ,NW,1 ,-33,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,M ,NW,2 ,-33,-65,84,116,GV-M4-2 ,118095
VI_GOD  ,M ,NW,3 ,-33,-62,83,111,GV-M4-3 ,123644
VI_GOD  ,M ,NW,4 ,-33,-59,83,108,GV-M4-4 ,128925
VI_GOD  ,M ,NW,5 ,-33,-60,82,109,GV-M4-5 ,134223
VI_GOD  ,M ,NW,6 ,-34,-60,83,109,GV-M4-6 ,139583
VI_GOD  ,M ,NW,7 ,-33,-62,82,111,GV-M4-7 ,144869
VI_GOD  ,M ,NW,8 ,-32,-64,84,114,GV-M4-8 ,150219
VI_GOD  ,S ,N ,1 ,-10,-68,64,120,GV-M5-1 ,155642
VI_GOD  ,S ,N ,2 ,-10,-70,59,121,GV-M5-2 ,160620
VI_GOD  ,S ,N ,3 ,-10,-65,60,116,GV-M5-3 ,165490
VI_GOD  ,S ,N ,4 ,-10,-62,61,113,GV-M5-4 ,170067
VI_GOD  ,S ,N ,5 ,-10,-62,61,113,GV-M5-5 ,174595
VI_GOD  ,S ,N ,6 ,-10,-64,62,115,GV-M5-6 ,179192
VI_GOD  ,S ,N ,7 ,-10,-65,63,116,GV-M5-7 ,183774
VI_GOD  ,S ,N ,8 ,-10,-67,61,118,GV-M5-8 ,188396
VI_GOD  ,S ,NE,1 ,-18,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,S ,NE,2 ,-18,-65,84,116,GV-M4-2 ,118095
VI_GOD  ,S ,NE,3 ,-17,-62,83,111,GV-M4-3 ,123644
VI_GOD  ,S ,NE,4 ,-17,-59,83,108,GV-M4-4 ,128925
VI_GOD  ,S ,NE,5 ,-16,-60,82,109,GV-M4-5 ,134223
VI_GOD  ,S ,NE,6 ,-16,-60,83,109,GV-M4-6 ,139583
VI_GOD  ,S ,NE,7 ,-16,-62,82,111,GV-M4-7 ,144869
VI_GOD  ,S ,NE,8 ,-19,-64,84,114,GV-M4-8 ,150219
VI_GOD  ,S ,E ,1 ,-21,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,S ,E ,2 ,-20,-56,86,108,GV-M3-2 ,72636
VI_GOD  ,S ,E ,3 ,-19,-53,85,105,GV-M3-3 ,78638
VI_GOD  ,S ,E ,4 ,-17,-52,83,105,GV-M3-4 ,84325
VI_GOD  ,S ,E ,5 ,-18,-53,84,106,GV-M3-5 ,89834
VI_GOD  ,S ,E ,6 ,-19,-53,84,106,GV-M3-6 ,95461
VI_GOD  ,S ,E ,7 ,-20,-55,85,108,GV-M3-7 ,101064
VI_GOD  ,S ,E ,8 ,-20,-56,85,109,GV-M3-8 ,106736
VI_GOD  ,S ,SE,1 ,-10,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,S ,SE,2 ,-10,-47,73,100,GV-M2-2 ,36596
VI_GOD  ,S ,SE,3 ,-10,-45,72,97,GV-M2-3 ,41101
VI_GOD  ,S ,SE,4 ,-10,-44,71,97,GV-M2-4 ,45385
VI_GOD  ,S ,SE,5 ,-10,-45,71,98,GV-M2-5 ,49595
VI_GOD  ,S ,SE,6 ,-9,-46,70,99,GV-M2-6 ,53845
VI_GOD  ,S ,SE,7 ,-10,-47,71,100,GV-M2-7 ,58049
VI_GOD  ,S ,SE,8 ,-9,-50,70,103,GV-M2-8 ,62271
VI_GOD  ,S ,S ,1 ,-12,-43,56,99,GV-M1-1 ,0
VI_GOD  ,S ,S ,2 ,-12,-42,56,98,GV-M1-2 ,5304
VI_GOD  ,S ,S ,3 ,-12,-40,56,96,GV-M1-3 ,9273
VI_GOD  ,S ,S ,4 ,-13,-39,59,94,GV-M1-4 ,13008
VI_GOD  ,S ,S ,5 ,-13,-39,60,94,GV-M1-5 ,16771
VI_GOD  ,S ,S ,6 ,-13,-39,60,94,GV-M1-6 ,20540
VI_GOD  ,S ,S ,7 ,-13,-39,60,94,GV-M1-7 ,24309
VI_GOD  ,S ,S ,8 ,-12,-42,54,98,GV-M1-8 ,28114
VI_GOD  ,S ,SW,1 ,-28,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,S ,SW,2 ,-30,-47,73,100,GV-M2-2 ,36596
VI_GOD  ,S ,SW,3 ,-29,-45,72,97,GV-M2-3 ,41101
VI_GOD  ,S ,SW,4 ,-28,-44,71,97,GV-M2-4 ,45385
VI_GOD  ,S ,SW,5 ,-28,-45,71,98,GV-M2-5 ,49595
VI_GOD  ,S ,SW,6 ,-28,-46,70,99,GV-M2-6 ,53845
VI_GOD  ,S ,SW,7 ,-28,-47,71,100,GV-M2-7 ,58049
VI_GOD  ,S ,SW,8 ,-28,-50,70,103,GV-M2-8 ,62271
VI_GOD  ,S ,W ,1 ,-34,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,S ,W ,2 ,-33,-56,86,108,GV-M3-2 ,72636
VI_GOD  ,S ,W ,3 ,-33,-53,85,105,GV-M3-3 ,78638
VI_GOD  ,S ,W ,4 ,-33,-52,83,105,GV-M3-4 ,84325
VI_GOD  ,S ,W ,5 ,-33,-53,84,106,GV-M3-5 ,89834
VI_GOD  ,S ,W ,6 ,-32,-53,84,106,GV-M3-6 ,95461
VI_GOD  ,S ,W ,7 ,-32,-55,85,108,GV-M3-7 ,101064
VI_GOD  ,S ,W ,8 ,-32,-56,85,109,GV-M3-8 ,106736
VI_GOD  ,S ,NW,1 ,-33,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,S ,NW,2 ,-33,-65,84,116,GV-M4-2 ,118095
VI_GOD  ,S ,NW,3 ,-33,-62,83,111,GV-M4-3 ,123644
VI_GOD  ,S ,NW,4 ,-33,-59,83,108,GV-M4-4 ,128925
VI_GOD  ,S ,NW,5 ,-33,-60,82,109,GV-M4-5 ,134223
VI_GOD  ,S ,NW,6 ,-34,-60,83,109,GV-M4-6 ,139583
VI_GOD  ,S ,NW,7 ,-33,-62,82,111,GV-M4-7 ,144869
VI_GOD  ,S ,NW,8 ,-32,-64,84,114,GV-M4-8 ,150219
VI_GOD  ,A1,N ,1 ,-10,-68,64,120,GV-M5-1 ,155642
VI_GOD  ,A1,N ,2 ,-15,-77,77,129,GV-A5-1 ,292847
VI_GOD  ,A1,N ,3 ,-14,-72,65,123,GV-A5-2 ,298110
VI_GOD  ,A1,N ,4 ,-10,-64,59,115,GV-A5-3 ,302969
VI_GOD  ,A1,N ,5 ,-11,-78,60,129,GV-A5-4 ,307210
VI_GOD  ,A1,N ,6 ,-10,-82,59,133,GV-A5-5 ,311836
VI_GOD  ,A1,NE,1 ,-18,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,A1,NE,2 ,-20,-60,83,111,GV-A4-1 ,266527
VI_GOD  ,A1,NE,3 ,-20,-55,71,106,GV-A4-2 ,271889
VI_GOD  ,A1,NE,4 ,-19,-54,68,104,GV-A4-3 ,277049
VI_GOD  ,A1,NE,5 ,-18,-71,69,120,GV-A4-4 ,281948
VI_GOD  ,A1,NE,6 ,-17,-78,89,128,GV-A4-5 ,287275
VI_GOD  ,A1,E ,1 ,-21,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,A1,E ,2 ,-22,-58,88,111,GV-A3-1 ,238437
VI_GOD  ,A1,E ,3 ,-21,-60,86,112,GV-A3-2 ,243936
VI_GOD  ,A1,E ,4 ,-20,-58,83,110,GV-A3-3 ,249328
VI_GOD  ,A1,E ,5 ,-18,-60,81,113,GV-A3-4 ,254765
VI_GOD  ,A1,E ,6 ,-19,-57,108,110,GV-A3-5 ,260468
VI_GOD  ,A1,SE,1 ,-10,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,A1,SE,2 ,-11,-49,61,102,GV-A2-1 ,215725
VI_GOD  ,A1,SE,3 ,-24,-55,73,108,GV-A2-2 ,220171
VI_GOD  ,A1,SE,4 ,-18,-68,66,120,GV-A2-3 ,225184
VI_GOD  ,A1,SE,5 ,-11,-55,58,108,GV-A2-4 ,229788
VI_GOD  ,A1,SE,6 ,-11,-47,77,100,GV-A2-5 ,234028
VI_GOD  ,A1,S ,1 ,-12,-43,56,99,GV-M1-1 ,0
VI_GOD  ,A1,S ,2 ,-35,-55,80,111,GV-A1-1 ,193124
VI_GOD  ,A1,S ,3 ,-33,-68,77,123,GV-A1-2 ,198023
VI_GOD  ,A1,S ,4 ,-20,-76,64,131,GV-A1-3 ,203207
VI_GOD  ,A1,S ,5 ,-12,-72,57,126,GV-A1-4 ,207940
VI_GOD  ,A1,S ,6 ,-11,-58,56,112,GV-A1-5 ,211983
VI_GOD  ,A1,SW,1 ,-28,-51,71,104,GV-M2-1 ,32021
VI_GOD  ,A1,SW,2 ,-17,-49,61,102,GV-A2-1 ,215725
VI_GOD  ,A1,SW,3 ,-16,-55,73,108,GV-A2-2 ,220171
VI_GOD  ,A1,SW,4 ,-15,-68,66,120,GV-A2-3 ,225184
VI_GOD  ,A1,SW,5 ,-14,-55,58,108,GV-A2-4 ,229788
VI_GOD  ,A1,SW,6 ,-33,-47,77,100,GV-A2-5 ,234028
VI_GOD  ,A1,W ,1 ,-34,-58,88,112,GV-M3-1 ,66580
VI_GOD  ,A1,W ,2 ,-33,-58,88,111,GV-A3-1 ,238437
VI_GOD  ,A1,W ,3 ,-32,-60,86,112,GV-A3-2 ,243936
VI_GOD  ,A1,W ,4 ,-30,-58,83,110,GV-A3-3 ,249328
VI_GOD  ,A1,W ,5 ,-30,-60,81,113,GV-A3-4 ,254765
VI_GOD  ,A1,W ,6 ,-56,-57,108,110,GV-A3-5 ,260468
VI_GOD  ,A1,NW,1 ,-33,-66,84,117,GV-M4-1 ,112498
VI_GOD  ,A1,NW,2 ,-30,-60,83,111,GV-A4-1 ,266527
VI_GOD  ,A1,NW,3 ,-18,-55,71,106,GV-A4-2 ,271889
VI_GOD  ,A1,NW,4 ,-16,-54,68,104,GV-A4-3 ,277049
VI_GOD  ,A1,NW,5 ,-18,-71,69,120,GV-A4-4 ,281948
VI_GOD  ,A1,NW,6 ,-39,-78,89,128,GV-A4-5 ,287275
VI_GOD  ,D ,  ,1 ,-10,-46,54,92,GV-D-1  ,335762
VI_GOD  ,D ,  ,2 ,-10,-46,54,92,GV-D-1  ,335762
VI_GOD  ,D ,  ,3 ,-14,-48,63,94,GV-D-2  ,332560
VI_GOD  ,D ,  ,4 ,-14,-48,63,94,GV-D-2  ,332560
VI_GOD  ,D ,  ,5 ,-31,-56,94,101,GV-D-3  ,328967
VI_GOD  ,D ,  ,6 ,-31,-56,94,101,GV-D-3  ,328967
VI_GOD  ,D ,  ,7 ,-31,-56,94,101,GV-D-4  ,325374
VI_GOD  ,D ,  ,8 ,-31,-56,94,101,GV-D-4  ,325374
VI_GOD  ,D ,  ,9 ,-28,-55,85,95,GV-D-5  ,321980
VI_GOD  ,D ,  ,10,-28,-55,85,95,GV-D-5  ,321980
VI_GOD  ,D ,  ,11,-16,-36,70,65,GV-D-6  ,318619
VI_GOD  ,D ,  ,12,-16,-36,70,65,GV-D-6  ,318619
VI_GOD  ,D ,  ,13,-11,-24,53,51,GV-D-7  ,316486
VI_GOD  ,D ,  ,14,-11,-24,53,51,GV-D-7  ,316486
VI_GOD  ,D ,  ,15,-3,-18,42,37,GV-D-8  ,4082
VI_GOD  ,D ,  ,16,-3,-18,42,37,GV-D-8  ,4082
PHEONIX ,M ,N ,1 ,-12,-19,55,116,GP-M5-1 ,152794
PHEONIX ,M ,N ,2 ,-16,-22,64,119,GP-M5-2 ,156685
PHEONIX ,M ,N ,3 ,-30,-25,94,118,GP-M5-3 ,160778
PHEONIX ,M ,N ,4 ,-14,-26,59,119,GP-M5-4 ,165942
PHEONIX ,M ,N ,5 ,-13,-26,59,118,GP-M5-5 ,169892
PHEONIX ,M ,N ,6 ,-33,-25,101,119,GP-M5-6 ,174098
PHEONIX ,M ,N ,7 ,-33,-23,100,118,GP-M5-7 ,179134
PHEONIX ,M ,N ,8 ,-21,-20,73,117,GP-M5-8 ,184415
PHEONIX ,M ,NE,1 ,-55,-7,105,93,GP-M4-1 ,114574
PHEONIX ,M ,NE,2 ,-56,-9,105,95,GP-M4-2 ,118739
PHEONIX ,M ,NE,3 ,-58,-15,111,99,GP-M4-3 ,122951
PHEONIX ,M ,NE,4 ,-54,-15,101,95,GP-M4-4 ,128387
PHEONIX ,M ,NE,5 ,-57,-15,106,98,GP-M4-5 ,132685
PHEONIX ,M ,NE,6 ,-57,-13,108,95,GP-M4-6 ,137256
PHEONIX ,M ,NE,7 ,-56,-15,105,95,GP-M4-7 ,142463
PHEONIX ,M ,NE,8 ,-57,-11,106,95,GP-M4-8 ,147880
PHEONIX ,M ,E ,1 ,-64,-7,127,71,GP-M3-1 ,74553
PHEONIX ,M ,E ,2 ,-65,-8,128,73,GP-M3-2 ,79211
PHEONIX ,M ,E ,3 ,-66,-22,126,91,GP-M3-3 ,83671
PHEONIX ,M ,E ,4 ,-66,-11,125,79,GP-M3-4 ,89127
PHEONIX ,M ,E ,5 ,-65,-10,124,77,GP-M3-5 ,93907
PHEONIX ,M ,E ,6 ,-65,-19,125,91,GP-M3-6 ,98671
PHEONIX ,M ,E ,7 ,-66,-28,128,95,GP-M3-7 ,103990
PHEONIX ,M ,E ,8 ,-65,-24,127,88,GP-M3-8 ,109479
PHEONIX ,M ,SE,1 ,-50,-34,100,101,GP-M2-1 ,35938
PHEONIX ,M ,SE,2 ,-51,-37,100,102,GP-M2-2 ,40252
PHEONIX ,M ,SE,3 ,-51,-44,101,108,GP-M2-3 ,44485
PHEONIX ,M ,SE,4 ,-49,-45,96,111,GP-M2-4 ,49653
PHEONIX ,M ,SE,5 ,-54,-44,101,108,GP-M2-5 ,54263
PHEONIX ,M ,SE,6 ,-52,-43,102,109,GP-M2-6 ,58879
PHEONIX ,M ,SE,7 ,-48,-40,96,104,GP-M2-7 ,64121
PHEONIX ,M ,SE,8 ,-51,-38,99,103,GP-M2-8 ,69492
PHEONIX ,M ,S ,1 ,-9,-45,52,116,GP-M1-1 ,0
PHEONIX ,M ,S ,2 ,-15,-48,62,117,GP-M1-2 ,3452
PHEONIX ,M ,S ,3 ,-32,-51,93,118,GP-M1-3 ,7208
PHEONIX ,M ,S ,4 ,-11,-54,56,119,GP-M1-4 ,12271
PHEONIX ,M ,S ,5 ,-11,-50,56,115,GP-M1-5 ,16412
PHEONIX ,M ,S ,6 ,-35,-52,99,119,GP-M1-6 ,20736
PHEONIX ,M ,S ,7 ,-33,-49,97,117,GP-M1-7 ,25981
PHEONIX ,M ,S ,8 ,-19,-49,71,118,GP-M1-8 ,31251
PHEONIX ,M ,SW,1 ,-17,-34,100,101,GP-M2-1 ,35938
PHEONIX ,M ,SW,2 ,-16,-37,100,102,GP-M2-2 ,40252
PHEONIX ,M ,SW,3 ,-17,-44,101,108,GP-M2-3 ,44485
PHEONIX ,M ,SW,4 ,-14,-45,96,111,GP-M2-4 ,49653
PHEONIX ,M ,SW,5 ,-14,-44,101,108,GP-M2-5 ,54263
PHEONIX ,M ,SW,6 ,-17,-43,102,109,GP-M2-6 ,58879
PHEONIX ,M ,SW,7 ,-15,-40,96,104,GP-M2-7 ,64121
PHEONIX ,M ,SW,8 ,-15,-38,99,103,GP-M2-8 ,69492
PHEONIX ,M ,W ,1 ,-30,-7,127,71,GP-M3-1 ,74553
PHEONIX ,M ,W ,2 ,-30,-8,128,73,GP-M3-2 ,79211
PHEONIX ,M ,W ,3 ,-27,-22,126,91,GP-M3-3 ,83671
PHEONIX ,M ,W ,4 ,-26,-11,125,79,GP-M3-4 ,89127
PHEONIX ,M ,W ,5 ,-26,-10,124,77,GP-M3-5 ,93907
PHEONIX ,M ,W ,6 ,-27,-19,125,91,GP-M3-6 ,98671
PHEONIX ,M ,W ,7 ,-29,-28,128,95,GP-M3-7 ,103990
PHEONIX ,M ,W ,8 ,-29,-24,127,88,GP-M3-8 ,109479
PHEONIX ,M ,NW,1 ,-17,-7,105,93,GP-M4-1 ,114574
PHEONIX ,M ,NW,2 ,-16,-9,105,95,GP-M4-2 ,118739
PHEONIX ,M ,NW,3 ,-20,-15,111,99,GP-M4-3 ,122951
PHEONIX ,M ,NW,4 ,-14,-15,101,95,GP-M4-4 ,128387
PHEONIX ,M ,NW,5 ,-16,-15,106,98,GP-M4-5 ,132685
PHEONIX ,M ,NW,6 ,-18,-13,108,95,GP-M4-6 ,137256
PHEONIX ,M ,NW,7 ,-16,-15,105,95,GP-M4-7 ,142463
PHEONIX ,M ,NW,8 ,-16,-11,106,95,GP-M4-8 ,147880
PHEONIX ,S ,N ,1 ,-12,-19,55,116,GP-M5-1 ,152794
PHEONIX ,S ,N ,2 ,-16,-22,64,119,GP-M5-2 ,156685
PHEONIX ,S ,N ,3 ,-30,-25,94,118,GP-M5-3 ,160778
PHEONIX ,S ,N ,4 ,-14,-26,59,119,GP-M5-4 ,165942
PHEONIX ,S ,N ,5 ,-13,-26,59,118,GP-M5-5 ,169892
PHEONIX ,S ,N ,6 ,-33,-25,101,119,GP-M5-6 ,174098
PHEONIX ,S ,N ,7 ,-33,-23,100,118,GP-M5-7 ,179134
PHEONIX ,S ,N ,8 ,-21,-20,73,117,GP-M5-8 ,184415
PHEONIX ,S ,NE,1 ,-55,-7,105,93,GP-M4-1 ,114574
PHEONIX ,S ,NE,2 ,-56,-9,105,95,GP-M4-2 ,118739
PHEONIX ,S ,NE,3 ,-58,-15,111,99,GP-M4-3 ,122951
PHEONIX ,S ,NE,4 ,-54,-15,101,95,GP-M4-4 ,128387
PHEONIX ,S ,NE,5 ,-57,-15,106,98,GP-M4-5 ,132685
PHEONIX ,S ,NE,6 ,-57,-13,108,95,GP-M4-6 ,137256
PHEONIX ,S ,NE,7 ,-56,-15,105,95,GP-M4-7 ,142463
PHEONIX ,S ,NE,8 ,-57,-11,106,95,GP-M4-8 ,147880
PHEONIX ,S ,E ,1 ,-64,-7,127,71,GP-M3-1 ,74553
PHEONIX ,S ,E ,2 ,-65,-8,128,73,GP-M3-2 ,79211
PHEONIX ,S ,E ,3 ,-66,-22,126,91,GP-M3-3 ,83671
PHEONIX ,S ,E ,4 ,-66,-11,125,79,GP-M3-4 ,89127
PHEONIX ,S ,E ,5 ,-65,-10,124,77,GP-M3-5 ,93907
PHEONIX ,S ,E ,6 ,-65,-19,125,91,GP-M3-6 ,98671
PHEONIX ,S ,E ,7 ,-66,-28,128,95,GP-M3-7 ,103990
PHEONIX ,S ,E ,8 ,-65,-24,127,88,GP-M3-8 ,109479
PHEONIX ,S ,SE,1 ,-50,-34,100,101,GP-M2-1 ,35938
PHEONIX ,S ,SE,2 ,-51,-37,100,102,GP-M2-2 ,40252
PHEONIX ,S ,SE,3 ,-51,-44,101,108,GP-M2-3 ,44485
PHEONIX ,S ,SE,4 ,-49,-45,96,111,GP-M2-4 ,49653
PHEONIX ,S ,SE,5 ,-54,-44,101,108,GP-M2-5 ,54263
PHEONIX ,S ,SE,6 ,-52,-43,102,109,GP-M2-6 ,58879
PHEONIX ,S ,SE,7 ,-48,-40,96,104,GP-M2-7 ,64121
PHEONIX ,S ,SE,8 ,-51,-38,99,103,GP-M2-8 ,69492
PHEONIX ,S ,S ,1 ,-9,-45,52,116,GP-M1-1 ,0
PHEONIX ,S ,S ,2 ,-15,-48,62,117,GP-M1-2 ,3452
PHEONIX ,S ,S ,3 ,-32,-51,93,118,GP-M1-3 ,7208
